year,selling_price,km_driven,seats,mileage_val,engine_cc,power_bhp,torque_nm,torque_rpm,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,owner_First,owner_Second,owner_TestDrive,owner_Third+,make_Ambassador,make_Ashok,make_Audi,make_BMW,make_Chevrolet,make_Daewoo,make_Datsun,make_Fiat,make_Force,make_Ford,make_Honda,make_Hyundai,make_Isuzu,make_Jaguar,make_Jeep,make_Kia,make_Land Rover,make_Lexus,make_MG,make_Mahindra,make_Maruti,make_Mercedes-Benz,make_Mitsubishi,make_Nissan,make_Opel,make_Peugeot,make_Renault,make_Skoda,make_Tata,make_Toyota,make_Volkswagen,make_Volvo,soft_buy_score,good_buy,price_rounded,km_bucket,engine_bucket,power_bucket,brand_norm,fuel_norm,trans_norm,merge_key,brand_src,model_src,brand_final,brand_final_pretty,model_final_pretty,car
2017,620000,30000,5,27.39,1248.0,74.0,190.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7360635424617964,1,620000,30000,1200,75,maruti,,,2017|620000|30000|maruti|∅|∅|5|1200|75,,,maruti,Maruti,,Maruti
2016,400000,30000,5,18.9,1197.0,82.0,114.0,4000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409503507318647,1,400000,30000,1200,80,hyundai,,,2016|400000|30000|hyundai|∅|∅|5|1200|80,,,hyundai,Hyundai,,Hyundai
2019,500000,11000,5,21.63,998.0,67.0,90.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128607676826121,1,500000,10000,1000,65,maruti,,,2019|500000|10000|maruti|∅|∅|5|1000|65,,,maruti,Maruti,,Maruti
2017,200000,140000,7,19.02,1198.0,67.05,104.0,4000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5321575777902074,0,200000,140000,1200,65,datsun,,,2017|200000|140000|datsun|∅|∅|7|1200|65,,,datsun,Datsun,,Datsun
2016,360000,110000,5,23.0,1248.0,88.7,200.0,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6620722028993056,1,360000,110000,1200,90,tata,,,2016|360000|110000|tata|∅|∅|5|1200|90,,,tata,Tata,,Tata
2012,252000,48000,5,20.92,998.0,67.1,90.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557294238540746,0,250000,50000,1000,65,maruti,,,2012|250000|50000|maruti|∅|∅|5|1000|65,,,maruti,Maruti,,Maruti
2012,280000,70000,5,22.9,1248.0,74.0,190.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6279928725687055,1,280000,70000,1200,75,maruti,,,2012|280000|70000|maruti|∅|∅|5|1200|75,,,maruti,Maruti,,Maruti
2018,509999,70000,5,22.0,1197.0,81.8,113.0,4200.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6294048676561245,1,510000,70000,1200,80,maruti,,,2018|510000|70000|maruti|∅|∅|5|1200|80,,,maruti,Maruti,,Maruti
2016,1050000,58000,7,15.4,1997.0,120.0,280.0,2800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5043513548516694,0,1050000,60000,2000,120,mahindra,,,2016|1050000|60000|mahindra|∅|∅|7|2000|120,,,mahindra,Mahindra,,Mahindra
2010,200000,40000,5,17.3,1061.0,57.5,76.49186999999999,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4700018995073555,0,200000,40000,1100,60,maruti,,,2010|200000|40000|maruti|∅|∅|5|1100|60,,,maruti,Maruti,,Maruti
2005,60000,90000,5,17.3,993.0,60.0,78.0,4500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3620213812137169,0,60000,90000,1000,60,maruti,,,2005|60000|90000|maruti|∅|∅|5|1000|60,,,maruti,Maruti,,Maruti
2010,320000,40000,7,14.0,2498.0,112.0,260.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4758852068753089,0,320000,40000,2500,110,mahindra,,,2010|320000|40000|mahindra|∅|∅|7|2500|110,,,mahindra,Mahindra,,Mahindra
2013,520000,110000,9,12.05,2179.0,120.0,290.0,2800.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277095559659625,0,520000,110000,2200,120,mahindra,,,2013|520000|110000|mahindra|∅|∅|9|2200|120,,,mahindra,Mahindra,,Mahindra
2007,250000,80000,7,11.57,2179.0,138.1,320.0,2700.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4158679787188703,0,250000,80000,2200,140,tata,,,2007|250000|80000|tata|∅|∅|7|2200|140,,,tata,Tata,,Tata
2017,725000,60000,5,24.3,1248.0,88.5,200.0,1750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6724674432131891,1,720000,60000,1200,90,maruti,,,2017|720000|60000|maruti|∅|∅|5|1200|90,,,maruti,Maruti,,Maruti
2015,585000,50000,7,15.96,2523.0,62.1,195.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803859971030789,0,580000,50000,2500,60,mahindra,,,2015|580000|50000|mahindra|∅|∅|7|2500|60,,,mahindra,Mahindra,,Mahindra
2017,430000,25000,5,23.84,1199.0,84.0,114.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7362039535931922,1,430000,25000,1200,85,tata,,,2017|430000|25000|tata|∅|∅|5|1200|85,,,tata,Tata,,Tata
2011,235000,100000,5,22.9,1248.0,74.0,190.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653386090500155,0,240000,100000,1200,75,maruti,,,2011|240000|100000|maruti|∅|∅|5|1200|75,,,maruti,Maruti,,Maruti
2012,350000,52000,5,19.3,1248.0,73.9,190.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838351317985481,0,350000,50000,1200,75,maruti,,,2012|350000|50000|maruti|∅|∅|5|1200|75,,,maruti,Maruti,,Maruti
2010,131000,80000,5,19.81,1086.0,68.05,99.04,4500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4821641681694551,0,130000,80000,1100,70,hyundai,,,2010|130000|80000|hyundai|∅|∅|5|1100|70,,,hyundai,Hyundai,,Hyundai
2016,450000,85000,5,25.8,1498.0,98.6,200.0,1750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6868735723594064,1,450000,85000,1500,100,honda,,,2016|450000|85000|honda|∅|∅|5|1500|100,,,honda,Honda,,Honda
2016,750000,83000,5,24.3,1248.0,88.5,200.0,1750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5977113226455855,0,750000,85000,1200,90,maruti,,,2016|750000|85000|maruti|∅|∅|5|1200|90,,,maruti,Maruti,,Maruti
2013,200000,50000,5,22.74,796.0,47.3,69.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937472675305543,0,200000,50000,800,45,maruti,,,2013|200000|50000|maruti|∅|∅|5|800|45,,,maruti,Maruti,,Maruti
2009,125000,120000,5,18.9,1061.0,67.0,84.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596490873907363,0,120000,120000,1100,65,maruti,,,2009|120000|120000|maruti|∅|∅|5|1100|65,,,maruti,Maruti,,Maruti
2014,500000,100000,7,15.96,2523.0,62.1,195.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891088387162529,0,500000,100000,2500,60,mahindra,,,2014|500000|100000|mahindra|∅|∅|7|2500|60,,,mahindra,Mahindra,,Mahindra
2012,380000,70000,5,22.9,1248.0,74.0,190.0,2000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5916759799352128,0,380000,70000,1200,75,maruti,,,2012|380000|70000|maruti|∅|∅|5|1200|75,,,maruti,Maruti,,Maruti
2008,128000,19000,5,19.7,796.0,46.3,62.0,3000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008946388476335,0,130000,20000,800,45,maruti,,,2008|130000|20000|maruti|∅|∅|5|800|45,,,maruti,Maruti,,Maruti
2009,250000,68600,5,17.0,1497.0,118.0,146.0,4800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342530883902626,0,250000,70000,1500,120,honda,,,2009|250000|70000|honda|∅|∅|5|1500|120,,,honda,Honda,,Honda
2017,690000,60000,7,16.5,1493.0,70.0,195.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5396832415362992,0,690000,60000,1500,70,mahindra,,,2017|690000|60000|mahindra|∅|∅|7|1500|70,,,mahindra,Mahindra,,Mahindra
2014,650000,65000,7,15.96,2523.0,62.1,195.0,2200.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4218463229632986,0,650000,65000,2500,60,mahindra,,,2014|650000|65000|mahindra|∅|∅|7|2500|60,,,mahindra,Mahindra,,Mahindra
2012,560000,40000,5,16.8,1497.0,116.3,146.0,4800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4810293020998593,0,560000,40000,1500,115,honda,,,2012|560000|40000|honda|∅|∅|5|1500|115,,,honda,Honda,,Honda
2012,120000,160000,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,120000,160000,,,tata,,,,,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,tata,Tata,Mercedes-Benz New C-Class C 200 Kompressor Elegance AT,Tata Mercedes-Benz New C-Class C 200 Kompressor Elegance AT
2016,400000,25000,5,23.1,998.0,67.04,90.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6715312907898129,1,400000,25000,1000,65,maruti,,,2016|400000|25000|maruti|∅|∅|5|1000|65,,,maruti,Maruti,,Maruti
2012,200000,29500,5,20.92,998.0,67.1,90.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6097435422817195,0,200000,30000,1000,65,maruti,,,2012|200000|30000|maruti|∅|∅|5|1000|65,,,maruti,Maruti,,Maruti
2018,950000,13887,5,17.0,1591.0,121.3,151.0,4850.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5988472435227908,0,950000,15000,1600,120,hyundai,,,2018|950000|15000|hyundai|∅|∅|5|1600|120,,,hyundai,Hyundai,,Hyundai
2016,300000,50000,5,22.74,796.0,47.3,69.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186918885135844,0,300000,50000,800,45,maruti,,,2016|300000|50000|maruti|∅|∅|5|800|45,,,maruti,Maruti,,Maruti
2016,315000,30000,5,25.17,799.0,53.3,72.0,4386.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.688478864296621,1,320000,30000,800,55,renault,,,2016|320000|30000|renault|∅|∅|5|800|55,,,renault,Renault,,Renault
2012,220000,100000,5,22.74,796.0,47.3,69.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4688929315390726,0,220000,100000,800,45,maruti,,,2012|220000|100000|maruti|∅|∅|5|800|45,,,maruti,Maruti,,Maruti
2011,130000,60000,5,14.49,1399.0,92.7,127.0,3500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4699855661693556,0,130000,60000,1400,95,chevrolet,,,2011|130000|60000|chevrolet|∅|∅|5|1400|95,,,chevrolet,Chevrolet,,Chevrolet
2016,595000,60000,5,22.54,1396.0,88.73,219.7,2750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671232169448883,1,600000,60000,1400,90,hyundai,,,2016|600000|60000|hyundai|∅|∅|5|1400|90,,,hyundai,Hyundai,,Hyundai
2011,110000,120000,5,19.4,1405.0,70.0,135.4,2500.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4412628098633392,0,110000,120000,1400,70,tata,,,2011|110000|120000|tata|∅|∅|5|1400|70,,,tata,Tata,,Tata
2017,680000,13500,5,17.0,1497.0,121.36,150.0,4500.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640981495089129,1,680000,15000,1500,120,ford,,,2017|680000|15000|ford|∅|∅|5|1500|120,,,ford,Ford,,Ford
2013,280000,52000,5,20.3,1248.0,75.0,197.0,1750.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6581424289295827,1,280000,50000,1200,75,fiat,,,2013|280000|50000|fiat|∅|∅|5|1200|75,,,fiat,Fiat,,Fiat
2017,530000,30000,5,21.4,1197.0,83.1,115.0,4000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659329163789987,1,530000,30000,1200,85,maruti,,,2017|530000|30000|maruti|∅|∅|5|1200|85,,,maruti,Maruti,,Maruti
2017,610000,14000,5,19.1,1197.0,82.0,114.0,4000.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247960961919018,0,610000,15000,1200,80,hyundai,,,2017|610000|15000|hyundai|∅|∅|5|1200|80,,,hyundai,Hyundai,,Hyundai
2014,500000,90000,7,15.05,2179.0,147.9,320.0,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.537761889877287,0,500000,90000,2200,150,tata,,,2014|500000|90000|tata|∅|∅|7|2200|150,,,tata,Tata,,Tata
2018,500000,50000,5,24.7,1047.0,69.0,140.0,3000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7247512980509933,1,500000,50000,1000,70,tata,,,2018|500000|50000|tata|∅|∅|5|1000|70,,,tata,Tata,,Tata
